名称,発生場所,発生年月日,当事者種別,事故内容,所轄警察署,事故類型,地点経度,地点緯度
死亡事故,湯梨浜町大字旭,2012/10/01,軽乗用×歩行者,死亡事故,倉吉署,人対車両,133.90131944400,35.46955000000
死亡事故,倉吉市西倉吉町,2012/10/23,軽乗用×物件等,死亡事故,倉吉署,車両単独,133.80811111100,35.42719166670
死亡事故,倉吉市清谷町１丁目,2012/11/25,軽乗用貨物×歩行者,死亡事故,倉吉署,人対車両,133.84894166700,35.47368333330
死亡事故,倉吉市葵町,2012/12/12,普通乗用×歩行者,死亡事故,倉吉署,人対車両,133.82486666700,35.43092777780
死亡事故,琴浦町大字赤碕,2012/06/05,普通乗用×物件等×大型貨物,死亡事故,八橋署,車両単独,133.63234444400,35.50917500000
死亡事故,南部町寺内,2012/01/23,軽乗用×物件等,死亡事故,米子署,車両単独,133.35371111100,35.36777222220
死亡事故,米子市福市,2012/01/28,軽乗用×歩行者,死亡事故,米子署,人対車両,133.37306666700,35.39758888890
死亡事故,米子市西町,2012/02/14,普通乗用×歩行者,死亡事故,米子署,人対車両,133.32588333300,35.42941944440
死亡事故,米子市福市,2012/04/15,軽乗用×歩行者,死亡事故,米子署,人対車両,133.36926388900,35.40351388890
死亡事故,米子市吉谷,2012/06/29,軽乗用×普通乗用,死亡事故,米子署,車両相互,133.33625277800,35.38228888890
死亡事故,南部町大木屋,2012/08/18,二輪751ｃｃ以上×大型貨物,死亡事故,米子署,車両相互,133.34266388900,35.24986666670
死亡事故,米子市西福原八丁目,2012/11/26,大型貨物×原付,死亡事故,米子署,車両相互,133.34213055600,35.45502222220
死亡事故,米子市大篠津町,2012/12/15,軽乗用×歩行者,死亡事故,米子署,人対車両,133.26543055600,35.49593333330
死亡事故,境港市渡町,2012/03/28,軽乗用×歩行者,死亡事故,境港署,人対車両,133.21691388900,35.51923611110
死亡事故,境港市新屋町,2012/11/16,軽乗用×歩行者,死亡事故,境港署,人対車両,133.24588333300,35.51135555560
死亡事故,日野町津地,2012/04/23,小特・農×相手なし,死亡事故,黒坂署,車両単独,133.42225000000,35.24324444440
死亡事故,江府町大字佐川,2012/07/10,大型貨物×物件等,死亡事故,高速隊,車両単独,133.47480555600,35.29785555560
自転車事故,鳥取市片原５丁目,2011/12/22,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.22815555600,35.50588611110
自転車事故,鳥取市千代水３丁目,2012/01/13,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.20205833300,35.51940000000
自転車事故,鳥取市宮長,2011/12/14,軽乗用×自転車,重傷事故,鳥取署,車両相互,134.22570000000,35.47504444440
自転車事故,鳥取市東品治町,2012/01/04,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.22313055600,35.49526944440
自転車事故,鳥取市東町１丁目,2012/02/07,普通乗用×自転車×歩行者,軽傷事故,鳥取署,車両相互,134.23839166700,35.50456944440
自転車事故,鳥取市雲山,2012/02/16,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.23511944400,35.48001111110
自転車事故,岩美町大字岩本,2012/02/14,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.30726666700,35.57511388890
自転車事故,鳥取市興南町,2012/02/07,軽乗用×自転車,重傷事故,鳥取署,車両相互,134.22956944400,35.48891388890
自転車事故,鳥取市元町,2012/03/03,自転車×軽乗用,軽傷事故,鳥取署,車両相互,134.22961944400,35.49911388890
自転車事故,鳥取市富安１丁目,2012/03/01,普通乗用×自転車,重傷事故,鳥取署,車両相互,134.22950833300,35.48901111110
自転車事故,鳥取市青葉町１丁目,2011/10/18,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.22650000000,35.51312222220
自転車事故,鳥取市緑ヶ丘１丁目,2012/03/24,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.21256388900,35.50016388890
自転車事故,鳥取市北園２丁目,2012/04/10,軽乗用貨物×自転車,軽傷事故,鳥取署,車両相互,134.24123611100,35.52283611110
自転車事故,鳥取市吉成,2012/04/17,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.22192500000,35.48945555550
自転車事故,鳥取市伏野,2012/04/11,普通貨物×自転車,重傷事故,鳥取署,車両相互,134.14918333300,35.52513888890
自転車事故,鳥取市湯所町１丁目,2012/03/16,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.23353611100,35.51122222220
自転車事故,鳥取市立川町５丁目,2012/04/10,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.24239722200,35.48903611110
自転車事故,鳥取市西町５丁目,2012/05/05,軽乗用×自転車,重傷事故,鳥取署,車両相互,134.23293611100,35.50751111110
自転車事故,鳥取市賀露町北３丁目,2012/04/19,軽乗用×自転車,重傷事故,鳥取署,車両相互,134.18526666700,35.53587222220
自転車事故,鳥取市津ノ井,2012/04/25,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.24897222200,35.46126388890
自転車事故,鳥取市吉方温泉３丁目,2012/05/13,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.23216111100,35.49195833330
自転車事故,鳥取市雲山,2012/03/03,軽乗用貨物×自転車,重傷事故,鳥取署,車両相互,134.24131944400,35.47622222220
自転車事故,鳥取市大杙,2012/04/27,普通乗用×自転車,重傷事故,鳥取署,車両相互,134.24677500000,35.48403333330
自転車事故,鳥取市湖山町東２丁目,2012/05/22,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.18427777800,35.51727222220
自転車事故,鳥取市卯垣２丁目,2012/05/05,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.25372777800,35.49045277780
自転車事故,鳥取市国府町新通り３丁目,2012/06/11,軽乗用×自転車,重傷事故,鳥取署,車両相互,134.25594166700,35.48072500000
自転車事故,鳥取市国府町宮下,2012/06/07,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.25618333300,35.48059444440
自転車事故,鳥取市立川町６丁目,2012/06/13,中型貨物×自転車,軽傷事故,鳥取署,車両相互,134.24952222200,35.48866666670
自転車事故,鳥取市福部町八重原,2012/06/03,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.28937777800,35.52068055550
自転車事故,鳥取市湖山町東１丁目,2012/06/12,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.18371111100,35.51506388890
自転車事故,鳥取市美萩野５丁目,2012/06/28,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.13111666700,35.51678611110
自転車事故,鳥取市吉方温泉４丁目,2012/06/20,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.23852222200,35.48938611110
自転車事故,鳥取市湯所町２丁目,2012/06/29,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.23087777800,35.50950000000
自転車事故,鳥取市千代水３丁目,2012/07/17,軽乗用×自転車,重傷事故,鳥取署,車両相互,134.20213611100,35.51676111110
自転車事故,鳥取市千代水１丁目,2012/06/28,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.20246111100,35.51920000000
自転車事故,鳥取市行徳２丁目,2012/07/23,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.21981944400,35.49917222220
自転車事故,鳥取市吉成南町２丁目,2012/07/08,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.21771666700,35.47825277780
自転車事故,鳥取市布勢,2012/06/30,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.17724444400,35.50249444440
自転車事故,鳥取市二階町１丁目,2012/07/09,対象外×自転車,軽傷事故,鳥取署,車両相互,134.23275000000,35.50008055560
自転車事故,鳥取市桂木,2012/08/03,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.24899444400,35.45944166670
自転車事故,鳥取市西町３丁目,2012/08/04,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.23382222200,35.50658333330
自転車事故,鳥取市西品治,2012/08/08,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.21920000000,35.50639166670
自転車事故,鳥取市南町,2012/07/10,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.22492222200,35.50305000000
自転車事故,鳥取市田園町４丁目,2012/07/26,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.22361944400,35.51414166670
自転車事故,鳥取市西町１丁目,2012/08/24,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.23355000000,35.50380555560
自転車事故,鳥取市千代水２丁目,2012/09/03,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.20186944400,35.51663333330
自転車事故,鳥取市湖山町北６,2012/07/28,軽乗用×自転車,重傷事故,鳥取署,車両相互,134.18412777800,35.52026666670
自転車事故,鳥取市西大路,2012/07/21,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.23827500000,35.47298333330
自転車事故,鳥取市千代水３丁目,2012/07/30,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.20128888900,35.51898055560
自転車事故,鳥取市東今在家,2012/06/24,普通乗用×自転車,重傷事故,鳥取署,車両相互,134.25503055600,35.47832222220
自転車事故,鳥取市桜谷,2012/08/03,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.24585277800,35.46923055560
自転車事故,鳥取市富安１丁目,2012/08/28,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.22420000000,35.48910833330
自転車事故,鳥取市緑ヶ丘２丁目,2012/09/19,軽乗用×自転車,重傷事故,鳥取署,車両相互,134.20631388900,35.50554722220
自転車事故,鳥取市安長,2012/09/18,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.20400000000,35.51315555560
自転車事故,鳥取市尚徳町,2012/10/17,普通乗用×自転車,重傷事故,鳥取署,車両相互,134.23593333300,35.50225833330
自転車事故,鳥取市行徳１丁目,2012/10/02,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.21854722200,35.49892500000
自転車事故,鳥取市立川町５丁目,2012/09/24,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.24507777800,35.48624722220
自転車事故,鳥取市青葉町３丁目,2012/09/04,軽乗用×自転車,重傷事故,鳥取署,車両相互,134.22210277800,35.51692222220
自転車事故,鳥取市元町,2012/10/04,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.22965277800,35.49910555560
自転車事故,鳥取市富安１丁目,2012/10/16,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.22304166700,35.49049166670
自転車事故,鳥取市湖山町東３丁目,2012/09/02,軽乗用×自転車,重傷事故,鳥取署,車両相互,134.18823888900,35.52210555560
自転車事故,鳥取市吉成,2012/10/31,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.23461111100,35.48198888890
自転車事故,鳥取市戒町,2012/10/31,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.23201666700,35.49935000000
自転車事故,鳥取市湖山町東２丁目,2012/11/03,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.18443055600,35.51718888890
自転車事故,鳥取市吉方町１丁目,2012/10/22,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.23878611100,35.49566666670
自転車事故,鳥取市湖山町南３丁目,2012/11/12,軽乗用貨物×自転車,重傷事故,鳥取署,車両相互,134.17529166700,35.50848055560
自転車事故,鳥取市吉方温泉４丁目,2012/11/23,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.23884722200,35.48910555560
自転車事故,鳥取市山城町,2012/11/13,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.22844444400,35.52276944440
自転車事故,鳥取市天神町,2012/11/08,普通乗用×自転車,重傷事故,鳥取署,車両相互,134.22257500000,35.49176388890
自転車事故,鳥取市吉方温泉３丁目,2012/10/29,普通乗用×自転車,重傷事故,鳥取署,車両相互,134.23437777800,35.49293611110
自転車事故,鳥取市天神町,2012/12/15,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.22271666700,35.49266388890
自転車事故,鳥取市東品治町,2012/11/26,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.22791666700,35.49362222220
自転車事故,鳥取市安長,2012/12/22,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.21460833300,35.51334722220
自転車事故,鳥取市田島,2012/12/17,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.21601388900,35.51244722220
自転車事故,鳥取市田園町,2012/12/07,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.22504444400,35.51196111110
自転車事故,鳥取市河原町,2012/05/31,普通乗用×自転車,死亡事故,智頭署,車両相互,134.14702500000,35.38626388890
自転車事故,八頭町皆原,2012/08/06,軽乗用×自転車,軽傷事故,郡家署,車両相互,134.34078888900,35.35681111110
自転車事故,八頭町奥谷,2012/11/22,自転車×相手なし,死亡事故,郡家署,車両単独,134.25910000000,35.41963611110
自転車事故,倉吉市石塚,2012/03/27,普通乗用×自転車,死亡事故,倉吉署,車両相互,133.77969722200,35.40026111110
自転車事故,湯梨浜町大字田後,2012/03/15,軽乗用×自転車,軽傷事故,倉吉署,車両相互,133.86060277800,35.48241388890
自転車事故,倉吉市上井,2012/05/22,軽乗用×自転車,軽傷事故,倉吉署,車両相互,133.84723055600,35.45463333330
自転車事故,倉吉市山根,2012/06/21,普通乗用×自転車,軽傷事故,倉吉署,車両相互,133.84922777800,35.44775277780
自転車事故,倉吉市伊木,2012/06/24,軽乗用×自転車,軽傷事故,倉吉署,車両相互,133.85080000000,35.44458611110
自転車事故,湯梨浜町大字佐美,2012/04/24,自転車×自転車,軽傷事故,倉吉署,車両相互,133.86775277800,35.45334166670
自転車事故,湯梨浜町はわい長瀬,2012/08/02,普通乗用×自転車,死亡事故,倉吉署,車両相互,133.85893333300,35.48638055560
自転車事故,湯梨浜町はわい長瀬,2012/08/03,大型貨物×自転車,軽傷事故,倉吉署,車両相互,133.86384166700,35.49535277780
自転車事故,倉吉市下田中町,2012/09/15,軽乗用貨物×自転車,軽傷事故,倉吉署,車両相互,133.84526666700,35.42848333330
自転車事故,倉吉市山根,2012/08/23,普通乗用×自転車,軽傷事故,倉吉署,車両相互,133.85649722200,35.45283611110
自転車事故,倉吉市大正町２丁目,2012/10/05,軽乗用×自転車,軽傷事故,倉吉署,車両相互,133.82305000000,35.43520555560
自転車事故,湯梨浜町大字長和田,2012/10/01,軽乗用×自転車,重傷事故,倉吉署,車両相互,133.87761944400,35.46129444440
自転車事故,倉吉市丸山町,2012/10/22,普通乗用×自転車,重傷事故,倉吉署,車両相互,133.80706944400,35.42495833330
自転車事故,倉吉市小田,2012/10/29,軽乗用×自転車,軽傷事故,倉吉署,車両相互,133.83631666700,35.45884166670
自転車事故,倉吉市伊木,2012/10/05,普通乗用×自転車,重傷事故,倉吉署,車両相互,133.84933055600,35.44647777780
自転車事故,倉吉市八屋,2012/12/07,軽乗用貨物×自転車,軽傷事故,倉吉署,車両相互,133.84932500000,35.44206944440
自転車事故,大山町富長,2012/04/10,自転車×物件等,重傷事故,八橋署,車両単独,133.48585277800,35.50439166670
自転車事故,南部町宮前,2012/01/19,普通貨物×自転車,重傷事故,米子署,車両相互,133.36605555600,35.37087500000
自転車事故,米子市米原八丁目,2012/01/05,普通乗用×自転車,軽傷事故,米子署,車両相互,133.33107777800,35.45028611110
自転車事故,日吉津村大字富吉,2012/01/10,普通貨物×自転車,重傷事故,米子署,車両相互,133.37939722200,35.44618333330
自転車事故,米子市上福原二丁目,2012/01/05,普通乗用×自転車,軽傷事故,米子署,車両相互,133.36082777800,35.44371111110
自転車事故,米子市旗ヶ崎二丁目,2012/01/25,軽乗用貨物×自転車,軽傷事故,米子署,車両相互,133.31503055600,35.43649722220
自転車事故,米子市上福原四丁目,2012/01/19,普通乗用×自転車,軽傷事故,米子署,車両相互,133.35556944400,35.44686111110
自転車事故,米子市花園町,2011/12/31,自転車×相手なし,重傷事故,米子署,車両単独,133.32278888900,35.43708055560
自転車事故,米子市福万,2012/03/03,普通貨物×自転車,軽傷事故,米子署,車両相互,133.40432222200,35.40470277780
自転車事故,米子市上後藤六丁目,2012/03/03,普通乗用×自転車,軽傷事故,米子署,車両相互,133.30890277800,35.44728611110
自転車事故,米子市両三柳,2012/02/01,軽乗用×自転車,重傷事故,米子署,車両相互,133.32779444400,35.45293888890
自転車事故,米子市冨士見町二丁目,2012/02/28,普通乗用×自転車,軽傷事故,米子署,車両相互,133.33577222200,35.43177777780
自転車事故,米子市錦町一丁目,2012/03/03,自転車×軽乗用,軽傷事故,米子署,車両相互,133.33407500000,35.43347777780
自転車事故,米子市河崎,2012/01/16,軽乗用×自転車,軽傷事故,米子署,車両相互,133.30605277800,35.45677500000
自転車事故,米子市西福原八丁目,2012/01/20,軽乗用×自転車,重傷事故,米子署,車両相互,133.34218888900,35.44906388890
自転車事故,米子市上後藤四丁目,2012/03/25,普通乗用×自転車,軽傷事故,米子署,車両相互,133.31696388900,35.44643333330
自転車事故,米子市三本松二丁目,2012/03/05,軽乗用×自転車,軽傷事故,米子署,車両相互,133.32281944400,35.44098611110
自転車事故,米子市義方町,2012/02/07,普通乗用×自転車,軽傷事故,米子署,車両相互,133.32609166700,35.43961944440
自転車事故,米子市新開一丁目,2012/03/13,普通貨物×自転車,軽傷事故,米子署,車両相互,133.35093055600,35.45593888890
自転車事故,米子市糀町二丁目,2012/04/05,普通乗用×自転車,軽傷事故,米子署,車両相互,133.33590000000,35.42963611110
自転車事故,米子市車尾一丁目,2012/04/01,普通乗用×自転車,軽傷事故,米子署,車両相互,133.34989166700,35.43205833330
自転車事故,米子市内町,2012/04/09,軽乗用×自転車,軽傷事故,米子署,車両相互,133.32393333300,35.43131111110
自転車事故,米子市両三柳,2012/04/16,軽乗用貨物×自転車,軽傷事故,米子署,車両相互,133.32500555600,35.45119722220
自転車事故,米子市西福原二丁目,2012/04/04,普通乗用×自転車,軽傷事故,米子署,車両相互,133.33963888900,35.44002222220
自転車事故,米子市博労町一丁目,2012/04/13,普通乗用×自転車,軽傷事故,米子署,車両相互,133.33834444400,35.43004166670
自転車事故,米子市米原七丁目,2012/04/27,普通乗用×自転車,軽傷事故,米子署,車両相互,133.32911111100,35.44591111110
自転車事故,米子市夜見町,2012/05/09,普通乗用×自転車,軽傷事故,米子署,車両相互,133.29908055600,35.46340277780
自転車事故,米子市西福原九丁目,2012/05/09,軽乗用貨物×自転車,重傷事故,米子署,車両相互,133.33653611100,35.45349166670
自転車事故,米子市旗ヶ崎六丁目,2012/02/23,軽乗用×自転車,重傷事故,米子署,車両相互,133.31338611100,35.43659444440
自転車事故,米子市義方町,2012/04/06,軽乗用×自転車,重傷事故,米子署,車両相互,133.32289166700,35.43756111110
自転車事故,日吉津村大字富吉,2012/05/04,普通乗用×自転車,重傷事故,米子署,車両相互,133.37943333300,35.44673611110
自転車事故,米子市西福原九丁目,2012/05/28,軽乗用×自転車,軽傷事故,米子署,車両相互,133.33791666700,35.45441666670
自転車事故,米子市皆生四丁目,2012/05/29,軽乗用×自転車,軽傷事故,米子署,車両相互,133.36483333300,35.44962500000
自転車事故,米子市米原五丁目,2012/05/31,普通乗用×自転車,軽傷事故,米子署,車両相互,133.33087222200,35.44374722220
自転車事故,米子市上福原六丁目,2012/06/22,普通乗用×自転車,軽傷事故,米子署,車両相互,133.35786666700,35.45405555560
自転車事故,米子市上新印,2012/05/11,普通貨物×自転車,軽傷事故,米子署,車両相互,133.39330277800,35.40949722220
自転車事故,米子市旗ヶ崎二丁目,2012/07/02,軽乗用×自転車,軽傷事故,米子署,車両相互,133.31870000000,35.43736388890
自転車事故,米子市夜見町,2012/06/02,普通乗用×自転車,軽傷事故,米子署,車両相互,133.30700555600,35.46896388890
自転車事故,米子市上後藤二丁目,2011/08/01,軽乗用×自転車,軽傷事故,米子署,車両相互,133.32145833300,35.44255555560
自転車事故,米子市皆生四丁目,2012/07/03,軽乗用貨物×自転車,軽傷事故,米子署,車両相互,133.36493055600,35.44960833330
自転車事故,米子市米原七丁目,2012/08/03,軽乗用×自転車,軽傷事故,米子署,車両相互,133.32913333300,35.44598611110
自転車事故,米子市安倍,2012/06/18,原付×自転車,軽傷事故,米子署,車両相互,133.31100277800,35.44940277780
自転車事故,米子市上福原,2012/07/10,軽乗用貨物×自転車,重傷事故,米子署,車両相互,133.35185277800,35.44402500000
自転車事故,米子市皆生三丁目,2012/07/10,軽乗用貨物×自転車,軽傷事故,米子署,車両相互,133.36633333300,35.44753055560
自転車事故,米子市皆生五丁目,2012/08/05,普通乗用×自転車,軽傷事故,米子署,車両相互,133.36052222200,35.45060000000
自転車事故,米子市熊党,2012/07/20,普通乗用×自転車,軽傷事故,米子署,車両相互,133.37885000000,35.42877777780
自転車事故,米子市西福原八丁目,2012/08/25,普通乗用×自転車,重傷事故,米子署,車両相互,133.34019444400,35.45544444440
自転車事故,米子市東福原五丁目,2012/07/21,普通乗用×自転車,軽傷事故,米子署,車両相互,133.34742222200,35.44472222220
自転車事故,米子市米原七丁目,2012/09/03,普通乗用×自転車,軽傷事故,米子署,車両相互,133.33220277800,35.44726111110
自転車事故,米子市車尾三丁目,2012/08/29,軽乗用×自転車,軽傷事故,米子署,車両相互,133.35571666700,35.43275833330
自転車事故,米子市東福原六丁目,2012/09/09,軽乗用×自転車,軽傷事故,米子署,車両相互,133.34784722200,35.44613333330
自転車事故,米子市河崎,2012/08/23,普通乗用×自転車,軽傷事故,米子署,車両相互,133.30607500000,35.46218055560
自転車事故,米子市西福原六丁目,2012/09/12,軽乗用×自転車,重傷事故,米子署,車両相互,133.34312222200,35.44876944440
自転車事故,米子市上福原三丁目,2012/10/06,普通乗用×自転車,軽傷事故,米子署,車両相互,133.35029722200,35.44451944440
自転車事故,南部町倭,2012/09/18,自転車×軽乗用,重傷事故,米子署,車両相互,133.32692777800,35.34957500000
自転車事故,米子市彦名町,2012/10/08,大乗用×自転車,重傷事故,米子署,車両相互,133.29871944400,35.44358055560
自転車事故,米子市彦名町,2012/10/19,軽乗用×自転車,軽傷事故,米子署,車両相互,133.29735833300,35.44991944440
自転車事故,米子市夜見町,2012/10/09,軽乗用×自転車,軽傷事故,米子署,車両相互,133.29913888900,35.46930555560
自転車事故,米子市明治町,2012/09/13,軽乗用貨物×自転車,軽傷事故,米子署,車両相互,133.33546111100,35.42369166670
自転車事故,米子市西福原一丁目,2012/10/02,普通乗用×自転車,重傷事故,米子署,車両相互,133.33787222200,35.44084722220
自転車事故,米子市観音寺新町一丁目,2012/11/03,普通乗用×自転車,軽傷事故,米子署,車両相互,133.35835000000,35.42614722220
自転車事故,米子市観音寺新町一丁目,2012/11/21,軽乗用×自転車,軽傷事故,米子署,車両相互,133.35700833300,35.42600555560
自転車事故,米子市東福原八丁目,2012/09/15,普通乗用×自転車,軽傷事故,米子署,車両相互,133.34804166700,35.44759166670
自転車事故,米子市三本松二丁目,2012/11/16,軽乗用×自転車,軽傷事故,米子署,車両相互,133.32274444400,35.44105000000
自転車事故,米子市久米町,2012/11/30,軽乗用×自転車,軽傷事故,米子署,車両相互,133.32746388900,35.42698333330
自転車事故,米子市米原九丁目,2012/12/10,軽乗用×自転車,軽傷事故,米子署,車両相互,133.32761388900,35.44656388890
自転車事故,米子市東福原一丁目,2012/11/01,普通乗用×自転車,軽傷事故,米子署,車両相互,133.34296944400,35.43790000000
自転車事故,米子市西福原二丁目,2012/10/25,普通乗用×自転車,軽傷事故,米子署,車両相互,133.34270277800,35.44011111110
自転車事故,米子市西福原六丁目,2012/12/16,普通乗用×自転車,軽傷事故,米子署,車両相互,133.33686388900,35.45058611110
自転車事故,米子市角盤町四丁目,2012/12/27,中型貨物×自転車,軽傷事故,米子署,車両相互,133.32833888900,35.43707500000
自転車事故,境港市竹内町,2012/03/26,軽乗用×自転車,重傷事故,境港署,車両相互,133.24631666700,35.52206944440
自転車事故,境港市渡町,2012/05/22,軽乗用×自転車,重傷事故,境港署,車両相互,133.21528055600,35.52415833330
自転車事故,境港市上道町,2012/08/02,軽乗用×自転車,軽傷事故,境港署,車両相互,133.24397777800,35.54200833330
自転車事故,境港市花町,2012/07/20,原付×自転車,軽傷事故,境港署,車両相互,133.24166944400,35.54671666670
自転車事故,境港市渡町,2012/08/10,軽乗用×自転車,重傷事故,境港署,車両相互,133.21267222200,35.52406388890
自転車事故,境港市福定町,2012/08/09,軽乗用×自転車,重傷事故,境港署,車両相互,133.24098333300,35.53013888890
自転車事故,境港市上道町,2012/06/22,軽乗用×自転車,軽傷事故,境港署,車両相互,133.23956944400,35.54040277780
自転車事故,境港市竹内町,2012/10/12,軽乗用×自転車,軽傷事故,境港署,車両相互,133.24149166700,35.52582222220
自転車事故,境港市新屋町,2012/10/06,普通乗用×自転車,軽傷事故,境港署,車両相互,133.22965833300,35.51839722220
自転車事故,境港市中野町,2012/10/22,軽乗用×補助自転車,重傷事故,境港署,車両相互,133.24056111100,35.53444166670
自転車事故,境港市上道町,2012/10/14,普通乗用×自転車,軽傷事故,境港署,車両相互,133.24052500000,35.53996666670
自転車事故,境港市渡町,2012/10/20,普通乗用×自転車,重傷事故,境港署,車両相互,133.21621388900,35.51910833330
自転車事故,境港市外江町,2012/11/27,普通貨物×自転車,軽傷事故,境港署,車両相互,133.21184166700,35.52649722220
自転車事故,日野町下菅,2012/04/23,大型貨物×自転車,重傷事故,黒坂署,車両相互,133.38736111100,35.20829722220
自転車事故,日南町下阿毘縁,2012/08/09,軽乗用×自転車,重傷事故,黒坂署,車両相互,133.19864722200,35.21348333330
自転車事故,伯耆町大殿,2012/11/18,自転車×軽乗用貨物,軽傷事故,黒坂署,車両相互,133.40291666700,35.38474722220
歩行者事故,鳥取市江崎町,2012/01/01,軽乗用貨物×歩行者,軽傷事故,鳥取署,人対車両,134.23703611100,35.50112777780
歩行者事故,鳥取市美萩野１丁目,2012/01/05,普通乗用×歩行者,重傷事故,鳥取署,人対車両,134.14111388900,35.52392222220
歩行者事故,鳥取市岩吉,2011/12/28,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.19349166700,35.51123055560
歩行者事故,鳥取市湖山町北４丁目,2012/01/11,軽乗用×歩行者,軽傷事故,鳥取署,人対車両,134.18000833300,35.52590833330
歩行者事故,鳥取市弥生町,2011/11/30,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.23051944400,35.49689722220
歩行者事故,鳥取市吉岡温泉町,2011/12/09,軽乗用貨物×歩行者,重傷事故,鳥取署,人対車両,134.20567222200,35.47791388890
歩行者事故,鳥取市末広温泉町,2012/02/11,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.23129444400,35.49436388890
歩行者事故,鳥取市湖山町北２丁目,2012/02/12,軽乗用×歩行者,軽傷事故,鳥取署,人対車両,134.17193055600,35.52332222220
歩行者事故,鳥取市吉成１丁目,2012/01/27,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.22062222200,35.48490000000
歩行者事故,岩美町大字小羽尾,2012/01/16,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.34759166700,35.60068888890
歩行者事故,鳥取市徳尾,2012/03/02,軽乗用×歩行者,軽傷事故,鳥取署,人対車両,134.19571666700,35.49780833330
歩行者事故,鳥取市東品治町,2011/08/07,軽乗用×歩行者,軽傷事故,鳥取署,人対車両,134.22930000000,35.49280555560
歩行者事故,鳥取市富安１丁目,2012/03/12,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.22728611100,35.48856944440
歩行者事故,鳥取市服部,2011/12/28,中型貨物×歩行者,重傷事故,鳥取署,人対車両,134.20577777800,35.47797222220
歩行者事故,鳥取市国府町広西,2012/03/06,軽乗用貨物×歩行者,軽傷事故,鳥取署,人対車両,134.28261666700,35.46572222220
歩行者事故,鳥取市相生町４丁目,2012/03/29,軽乗用×歩行者,軽傷事故,鳥取署,人対車両,134.22670833300,35.51038611110
歩行者事故,鳥取市扇町,2012/04/06,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.22524166700,35.49329444440
歩行者事故,鳥取市東町２丁目,2012/04/15,軽乗用×歩行者,軽傷事故,鳥取署,人対車両,134.23604166700,35.50712222220
